Number,Name,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
3,Temple,48.86287238,2.3600009859,Bento&Go!,48.867175899962405,2.360845491483908,Japanese Restaurant
3,Temple,48.86287238,2.3600009859,Ambassade d'Auvergne,48.86294673006787,2.35318236557205,Auvergne Restaurant
3,Temple,48.86287238,2.3600009859,Claude Colliot,48.8597407868756,2.3550904121584857,French Restaurant
3,Temple,48.86287238,2.3600009859,Shake'n'Smash,48.86662743693455,2.3614184967114307,Cocktail Bar
3,Temple,48.86287238,2.3600009859,Théâtre Dejazet,48.866033138912876,2.364053735005063,Theater
3,Temple,48.86287238,2.3600009859,46&3rd,48.86521586656668,2.3551511764526367,New American Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Aux Merveilleux de Fred,48.85568607650127,2.356368899345398,Dessert Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Maison Européenne de la Photographie,48.85512804426985,2.358947843313217,Art Museum
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Chez Mademoiselle,48.85429032043008,2.3598099177322163,Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Jardin de l'Hôtel de Sens,48.85384194954609,2.3584037951179067,Garden
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Vingt Vins d'Art,48.85521431940058,2.3579396506069488,Wine Bar
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Lot of Wine,48.85448,2.355695,Wine Bar
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Peloton Café,48.85550466759594,2.3560337163355456,Coffee Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Pamela Popo,48.85574916092363,2.3569190697806426,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,La Caféothèque de Paris,48.85419716409349,2.355713729818569,Coffee Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Autour du Saumon,48.85558694633289,2.3578015122239786,Scandinavian Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Cité Internationale des Arts,48.85400983891493,2.3567382656184863,Cultural Center
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Mémorial de la Shoah,48.854825897257065,2.3562544165218426,Memorial Site
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Hôtel Caron de Beaumarchais,48.856448284087755,2.3567294714314917,Hotel
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Bel Canto,48.85463159369966,2.3544932532811624,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Princess Crêpe,48.85633801979823,2.3582201223926127,Creperie
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Melodies graphiques,48.85505426275619,2.3555794116190616,Arts & Crafts Store
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Tasca,48.856685814693414,2.3563742637634277,Portuguese Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Comme à Lisbonne,48.856767485058,2.356461882401648,Café
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Au Bourguignon du Marais,48.855609413503736,2.357703652114703,Burgundian Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Place Saint-Paul,48.85540137038666,2.360181672202446,Plaza
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Berthillon,48.85170517997717,2.3567061871290207,Ice Cream Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Sens Unique,48.856038651535954,2.358894774716674,Perfume Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Pozzetto,48.85682742435843,2.3562692974557247,Ice Cream Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Grom,48.856737028179374,2.356932789896476,Ice Cream Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Schwartz's Deli,48.85692934895164,2.3587748408317566,Burger Joint
4,Hôtel-de-Ville,48.8543414263,2.35762962032,She's Cake,48.85679050366136,2.356525894843903,Cupcake Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Miznon,48.857200621424404,2.3589573284780676,Israeli Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,La Ferme Saint-Aubin - Crèmerie,48.852559705328005,2.35471308713727,Cheese Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Thai Spices,48.85273297322603,2.3603588795363155,Thai Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,L'Alimentari,48.85655340596987,2.358393653575416,Italian Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Tabio,48.8567305,2.357092,Clothing Store
4,Hôtel-de-Ville,48.8543414263,2.35762962032,COS,48.85657238568342,2.3606406149144887,Clothing Store
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Florence Kahn,48.85730682545885,2.3590140076755444,Deli / Bodega
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Village Saint-Paul,48.85368918749588,2.3615241050720215,Pedestrian Plaza
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Grand Hôtel Malher,48.85565493925689,2.3610673237119957,Hotel
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Murciano Boulangerie et Patisserie,48.85698355286805,2.3597894794820027,Bakery
4,Hôtel-de-Ville,48.8543414263,2.35762962032,HOTEL DE JOBO,48.85543761945354,2.362076401178279,Hotel
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Chanard,48.8529120567913,2.361544888389472,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Saint-Régis,48.852930295842626,2.353724241256714,Bistro
4,Hôtel-de-Ville,48.8543414263,2.35762962032,L'As du Fallafel,48.85741376683434,2.3590779304504395,Falafel Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Les Mots à la Bouche,48.85771855127609,2.3573224499493,Bookstore
4,Hôtel-de-Ville,48.8543414263,2.35762962032,L'Ilot Vache,48.85183840831923,2.356554677852357,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Rue des Barres,48.85510723755554,2.355042479755412,Pedestrian Plaza
4,Hôtel-de-Ville,48.8543414263,2.35762962032,La Cerise sur la Pizza,48.8540374685859,2.362342849373817,Pizza Place
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Amorino,48.85205022081887,2.3557566851377487,Ice Cream Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Mariage Frères,48.85776928296051,2.356618019905924,Tea Room
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Maison Aleph,48.857348,2.354873,Pastry Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Galerie Sakura,48.85726430775278,2.356031975867304,Art Gallery
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Les Pinces,48.85755185997607,2.3563175494829465,Seafood Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Galerie Azzedine Alaïa,48.857544773243966,2.3552169725375203,Art Gallery
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Aux Anysetiers du Roy,48.852457675440846,2.354854340536696,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,La Droguerie du Marais,48.857837832158246,2.3580553473763914,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Place Baudoyer,48.856264215278,2.355422079563141,Plaza
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Les Mauvais Garçons,48.856828817719254,2.35508376610984,Lyonese Bouchon
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Sacha Finkelsztajn,48.85761154,2.35843077,Jewish Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,La Mangerie,48.85571977276834,2.3627632856369014,Tapas Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Quai d'Orléans,48.85159603053296,2.3542821407318115,Trail
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Yann Couvreur Pâtisserie,48.85749727356681,2.358858153796136,Pastry Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Résistance,48.858041960048006,2.3566510416688433,Cocktail Bar
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Berges de Seine – Rive droite,48.855130568830376,2.352289446225441,Pedestrian Plaza
4,Hôtel-de-Ville,48.8543414263,2.35762962032,L'Auberge des Deux Ponts,48.85145836621551,2.3560765385627747,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,La Belle Hortense,48.857511321700315,2.35752029558429,Wine Bar
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Place du Marché Sainte-Catherine,48.85539047488832,2.3628169298171997,Plaza
4,Hôtel-de-Ville,48.8543414263,2.35762962032,L'Ébouillanté,48.854887506938255,2.355199456214905,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Colimaçon,48.857975561490434,2.358005359946839,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Flore en l'Île,48.852787337865735,2.353368207366823,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Les Thermes de Lutèce,48.854506,2.354329,Salon / Barbershop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Pierre Hermé,48.858127142288076,2.356441979666563,Pastry Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Benedict,48.85820815365001,2.3560811411196494,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Lizard Lounge,48.857367095330574,2.356160206853092,Pub
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Chez Camille,48.85778184433875,2.360754789853313,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Jardin Francs Bourgeois-Rosiers,48.857422896989796,2.360200691589316,Garden
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Une Glace à Paris,48.858162463514056,2.3563510170868245,Ice Cream Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,La Panfoulia,48.85796529800795,2.356742786235156,Lounge
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Parc Rives de Seine,48.85551048052973,2.3514188826084137,Park
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Pasta Linea,48.85524971348305,2.3634157029409995,Italian Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Nature & Découvertes,48.85824916074778,2.3561629743718697,Miscellaneous Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Uniqlo,48.85786906242865,2.3600542545318604,Clothing Store
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Marché,48.85527993774872,2.362815234908998,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Sherry Butt,48.85326738634583,2.3641137778759003,Cocktail Bar
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Chez Julien,48.854725052367016,2.355124354362488,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Sarrasin et le Froment,48.852720274957456,2.354271411895752,Creperie
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Les Souffleurs,48.85707,2.3551006,Gay Bar
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Levi's® Store,48.85817700225621,2.355864644050598,Clothing Store
4,Hôtel-de-Ville,48.8543414263,2.35762962032,BHV Marais,48.8573123,2.3536331,Department Store
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Galerie 88,48.854988009024574,2.3538248240947723,Tea Room
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Les Fous de l'Île,48.85221305911912,2.356882355835097,French Restaurant
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Bobbies,48.85828817777437,2.3581337928771973,Shoe Store
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Marc Le Bihan,48.858081,2.356583,Optical Shop
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Jardin de Sully,48.85498719619549,2.3640553433490066,Garden
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Voltigeur,48.85830144137269,2.3592711230898002,Bistro
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Keep Cool,48.85208479878069,2.3633714946624815,Gym
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Hôtel Saint-Louis,48.85266784726747,2.3541636327891102,Hotel
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Hôtel Dupond-Smith,48.85793700013539,2.3571832642453723,Hotel
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Square Barye,48.850239695733976,2.3596105387349615,Park
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Cox,48.85814804381794,2.354886800017761,Gay Bar
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Archive 18-20,48.857793642405355,2.3551615449586056,Furniture / Home Store
4,Hôtel-de-Ville,48.8543414263,2.35762962032,L'Épouvantail,48.855744,2.363023,Gastropub
4,Hôtel-de-Ville,48.8543414263,2.35762962032,BAPE Store,48.85770935649986,2.3540769517421722,Boutique
4,Hôtel-de-Ville,48.8543414263,2.35762962032,Le Petit Dakar,48.8580452560073,2.3612405077735974,African Restaurant
5,Panthéon,48.8444431505,2.35071460958,Place de la Contrescarpe,48.844452870697566,2.349397838115692,Plaza
5,Panthéon,48.8444431505,2.35071460958,Au P'tit Grec,48.842858,2.349721,Creperie
5,Panthéon,48.8444431505,2.35071460958,Le Resto,48.84396630105313,2.3481165634851684,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Brewberry Bar,48.84294546857269,2.3486221990301255,Bar
5,Panthéon,48.8444431505,2.35071460958,Alizée Creperie,48.84307022662272,2.349200151908759,Creperie
5,Panthéon,48.8444431505,2.35071460958,Amorino,48.84443884822862,2.3494636091983785,Ice Cream Shop
5,Panthéon,48.8444431505,2.35071460958,Le Volcan,48.84497087286654,2.349154071023857,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Boulangerie Anthony Bosson,48.84489,2.3490977,Bakery
5,Panthéon,48.8444431505,2.35071460958,Arènes de Lutèce,48.84509009536325,2.3528873920440674,Historic Site
5,Panthéon,48.8444431505,2.35071460958,L'Époque,48.84475648013681,2.3497894406318665,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,El Picaflor,48.843704511235536,2.353434212717251,Peruvian Restaurant
5,Panthéon,48.8444431505,2.35071460958,Hotel des Nations Saint-Germain,48.84481492289646,2.3523505439911307,Hotel
5,Panthéon,48.8444431505,2.35071460958,La Grange,48.84261760626484,2.349700505219827,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Dose – Dealer de Café,48.8422039324412,2.3498297273739035,Coffee Shop
5,Panthéon,48.8444431505,2.35071460958,LeFoodist,48.846319421971934,2.351234402659239,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Han Lim,48.844537542988974,2.3485734170643933,Korean Restaurant
5,Panthéon,48.8444431505,2.35071460958,Oi Sushi,48.84475911405908,2.3493067161990298,Sushi Restaurant
5,Panthéon,48.8444431505,2.35071460958,Foyer Vietnam,48.842187,2.351987,Vietnamese Restaurant
5,Panthéon,48.8444431505,2.35071460958,Au Vieux Cèdre,48.84452294369461,2.3489720241925496,Falafel Restaurant
5,Panthéon,48.8444431505,2.35071460958,Strada Café,48.847037811343526,2.351278439067274,Café
5,Panthéon,48.8444431505,2.35071460958,Little Bastards,48.84452843080229,2.3488003104567503,Bar
5,Panthéon,48.8444431505,2.35071460958,La Crète,48.841791616415264,2.3497529272313087,Greek Restaurant
5,Panthéon,48.8444431505,2.35071460958,L'Arbre à Cannelle,48.844852941819774,2.3547499304522,Breakfast Spot
5,Panthéon,48.8444431505,2.35071460958,Casa Hugo,48.84510364869614,2.3521898310752545,Tapas Restaurant
5,Panthéon,48.8444431505,2.35071460958,Crazy Pasta,48.844480694632594,2.348822233776467,Italian Restaurant
5,Panthéon,48.8444431505,2.35071460958,Lilane,48.84218097406017,2.3516297926914502,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Les Arènes,48.844979573155804,2.3547101863233513,Bistro
5,Panthéon,48.8444431505,2.35071460958,Bonvivant,48.84755082513145,2.3519687354564667,Wine Bar
5,Panthéon,48.8444431505,2.35071460958,Nossa Churrasqueira,48.8473706224662,2.3481693863868713,Portuguese Restaurant
5,Panthéon,48.8444431505,2.35071460958,Panthéon,48.846229,2.346084,Monument / Landmark
5,Panthéon,48.8444431505,2.35071460958,Bières Cultes,48.84640553948485,2.3518358059841193,Liquor Store
5,Panthéon,48.8444431505,2.35071460958,Grand Action,48.84761412154862,2.352290695489145,Indie Movie Theater
5,Panthéon,48.8444431505,2.35071460958,Mococha,48.841719,2.349762,Chocolate Shop
5,Panthéon,48.8444431505,2.35071460958,Le Buisson Ardent,48.84684625433147,2.3542102424629405,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Le Bombardier,48.84686456777357,2.347569912672043,Pub
5,Panthéon,48.8444431505,2.35071460958,Godjo,48.84757960167134,2.3479842647566334,Ethiopian Restaurant
5,Panthéon,48.8444431505,2.35071460958,Kokoro,48.846202,2.35227,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Hammam de la Mosquée de Paris,48.8421975862805,2.3550572991371155,Spa
5,Panthéon,48.8444431505,2.35071460958,Le Piano Vache,48.847266816912025,2.347707272470676,Pub
5,Panthéon,48.8444431505,2.35071460958,Les Pipos,48.84741847243059,2.3484393522357245,Wine Bar
5,Panthéon,48.8444431505,2.35071460958,Extra Life,48.8411581083408,2.3501838871069127,Café
5,Panthéon,48.8444431505,2.35071460958,Mavrommátis,48.84056933181091,2.3511841893196106,Greek Restaurant
5,Panthéon,48.8444431505,2.35071460958,Galerie de Minéralogie et de Géologie,48.843971500406994,2.356814593034841,Museum
5,Panthéon,48.8444431505,2.35071460958,Jozi Café,48.847889,2.347035,Coffee Shop
5,Panthéon,48.8444431505,2.35071460958,Salon de Thé de la Grande Mosquée de Paris,48.8417194422227,2.355626084697636,Tea Room
5,Panthéon,48.8444431505,2.35071460958,Ciasa Mia,48.84743416507783,2.346975803375244,Italian Restaurant
5,Panthéon,48.8444431505,2.35071460958,Young & Happy Hostel,48.8423231399561,2.3496700823307037,Hostel
5,Panthéon,48.8444431505,2.35071460958,Place du Panthéon,48.84651979557016,2.344965002152421,Plaza
5,Panthéon,48.8444431505,2.35071460958,Breakfast in America,48.847802,2.351117,Diner
5,Panthéon,48.8444431505,2.35071460958,La Table de Geneviève,48.847235099264985,2.3486005809027803,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Maison Gaumer,48.84624978814538,2.3519673943519592,Bakery
5,Panthéon,48.8444431505,2.35071460958,Golosino,48.84074413418451,2.349241315436724,Pizza Place
5,Panthéon,48.8444431505,2.35071460958,Grande Galerie de l'Évolution (Grande Galerie de l'évolution),48.84208814028892,2.356242835521698,Science Museum
5,Panthéon,48.8444431505,2.35071460958,2 Bis Café,48.84771041,2.35235276,Café
5,Panthéon,48.8444431505,2.35071460958,I Lazzari,48.84797700173605,2.3481550131597233,Italian Restaurant
5,Panthéon,48.8444431505,2.35071460958,Collège des Bernardins,48.84860547628235,2.3520224212748646,Historic Site
5,Panthéon,48.8444431505,2.35071460958,Bocamexa,48.840122,2.349835,Mexican Restaurant
5,Panthéon,48.8444431505,2.35071460958,Hôtel Minerve Paris,48.84788034331727,2.3515671273715957,Hotel
5,Panthéon,48.8444431505,2.35071460958,Le Fournil de Mouffetard - Maison Morange,48.840198438097524,2.3498471081256866,Bakery
5,Panthéon,48.8444431505,2.35071460958,Nuance Café,48.84508833020919,2.354891002178192,Coffee Shop
5,Panthéon,48.8444431505,2.35071460958,Aux Portes de l'Orient,48.841648,2.355591,Moroccan Restaurant
5,Panthéon,48.8444431505,2.35071460958,Papillon Japan Street,48.840021,2.3499,Japanese Restaurant
5,Panthéon,48.8444431505,2.35071460958,La Voie Lactée,48.84754260618697,2.352507148603086,Turkish Restaurant
5,Panthéon,48.8444431505,2.35071460958,Sucrépice,48.8474,2.35174,Szechuan Restaurant
5,Panthéon,48.8444431505,2.35071460958,Museum National Histoire Naturelle,48.84432,2.3561869,Museum
5,Panthéon,48.8444431505,2.35071460958,La Capannina,48.846921672234245,2.347878157546411,Italian Restaurant
5,Panthéon,48.8444431505,2.35071460958,Foyer Mon Vietnam,48.84839586194002,2.3485642082253224,Vietnamese Restaurant
5,Panthéon,48.8444431505,2.35071460958,Cabinet d'Histoire du Jardin des Plantes,48.84386859386471,2.356739044189453,Museum
5,Panthéon,48.8444431505,2.35071460958,L'Étoile du Liban,48.84462729547655,2.354822752239956,Falafel Restaurant
5,Panthéon,48.8444431505,2.35071460958,Place Jussieu,48.846120934718044,2.3548561334609985,Plaza
5,Panthéon,48.8444431505,2.35071460958,Le Pub Saint-Hilaire,48.848093,2.346934,Pub
5,Panthéon,48.8444431505,2.35071460958,Hôtel Vendome Saint Germain,48.847393416890974,2.3515353586303633,Hotel
5,Panthéon,48.8444431505,2.35071460958,Square Paul Langevin,48.847939753368635,2.3503794232203634,Park
5,Panthéon,48.8444431505,2.35071460958,Labyrinthe du Jardin des Plantes,48.84313030631581,2.3559548233635734,Garden
5,Panthéon,48.8444431505,2.35071460958,Boulangerie Moderne,48.84559173235973,2.3444883495813507,Bakery
5,Panthéon,48.8444431505,2.35071460958,Les Trublions,48.84798511352569,2.3482364591151264,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,Les Belles Plantes,48.8446155,2.3569026,French Restaurant
5,Panthéon,48.8444431505,2.35071460958,L'Authre Bistro,48.848651551784,2.3484430091581676,Bistro
5,Panthéon,48.8444431505,2.35071460958,Restaurant Pacha,48.84779890255509,2.3516445930053718,Kebab Restaurant
5,Panthéon,48.8444431505,2.35071460958,Hôtel Quartier Latin,48.847689428222026,2.3518526659901298,Hotel
5,Panthéon,48.8444431505,2.35071460958,Brava Pizza,48.847097,2.352097,Pizza Place
5,Panthéon,48.8444431505,2.35071460958,Paradis Latin,48.848096783089474,2.3527867012600296,Comedy Club
5,Panthéon,48.8444431505,2.35071460958,Galerie des Enfants du Muséum d'Histoire Naturelle,48.84210226236579,2.3561784625053406,Science Museum
5,Panthéon,48.8444431505,2.35071460958,Tim Hotel,48.84392102471058,2.3549125864182154,Hostel
5,Panthéon,48.8444431505,2.35071460958,Girasole,48.84396764549877,2.3549531116869713,Italian Restaurant
5,Panthéon,48.8444431505,2.35071460958,Pizza Roma d'Amore Mio,48.84450874389399,2.3548829511230567,Italian Restaurant
5,Panthéon,48.8444431505,2.35071460958,Muséum National d'Histoire Naturelle,48.844217550051304,2.3559893667697906,Museum
5,Panthéon,48.8444431505,2.35071460958,Jardin alpin,48.844861335258535,2.356845227657286,Garden
6,Luxembourg,48.8491303586,2.33289799905,Place Saint-Sulpice,48.850822987537555,2.333323359489441,Plaza
6,Luxembourg,48.8491303586,2.33289799905,Sadaharu Aoki | 青木定治,48.84801288930827,2.3303658450723477,Dessert Shop
6,Luxembourg,48.8491303586,2.33289799905,Pierre Hermé,48.851532,2.332766,Pastry Shop
6,Luxembourg,48.8491303586,2.33289799905,A.P.C.,48.849555107061526,2.3317600911817102,Boutique
6,Luxembourg,48.8491303586,2.33289799905,Muji,48.85127158574104,2.3356048249485695,Miscellaneous Shop
6,Luxembourg,48.8491303586,2.33289799905,Jardin du Luxembourg,48.84705290819862,2.3365044593811035,Garden
6,Luxembourg,48.8491303586,2.33289799905,Jean-Charles Rochoux,48.84916706849242,2.3286736275119013,Chocolate Shop
6,Luxembourg,48.8491303586,2.33289799905,L'Avant-Comptoir du Marché,48.85178121380075,2.335428735590851,Bistro
6,Luxembourg,48.8491303586,2.33289799905,Pâtisserie Michalak,48.8514724856501,2.3322290182113647,Pastry Shop
6,Luxembourg,48.8491303586,2.33289799905,Chez Georges,48.85217316270022,2.3337117120623367,Wine Bar
6,Luxembourg,48.8491303586,2.33289799905,Tiger,48.85212819617358,2.3345545267982524,Cocktail Bar
6,Luxembourg,48.8491303586,2.33289799905,Parc de jeux du Jardin du Luxembourg,48.84602573758126,2.3341944893942768,Playground
6,Luxembourg,48.8491303586,2.33289799905,Grand Bassin du Jardin du Luxembourg,48.8469042547371,2.3371830582618713,Fountain
6,Luxembourg,48.8491303586,2.33289799905,Compagnie des Vins Surnaturels,48.851740174158174,2.33640631097926,Wine Bar
6,Luxembourg,48.8491303586,2.33289799905,Blueberry,48.85263795367982,2.3315514486810374,Japanese Restaurant
6,Luxembourg,48.8491303586,2.33289799905,Apple Marché Saint-Germain,48.8520990315516,2.335997521877289,Electronics Store
6,Luxembourg,48.8491303586,2.33289799905,Poilâne,48.851291597748634,2.3290543283298755,Bakery
6,Luxembourg,48.8491303586,2.33289799905,Théâtre du Vieux-Colombier,48.851834300340485,2.3302614947643665,Theater
6,Luxembourg,48.8491303586,2.33289799905,City Pharma,48.852703,2.333387,Pharmacy
6,Luxembourg,48.8491303586,2.33289799905,Marks & Spencer Food,48.851887005297556,2.3353019748443518,Supermarket
6,Luxembourg,48.8491303586,2.33289799905,Aux Prés,48.85268508354687,2.3304822379483405,French Restaurant
6,Luxembourg,48.8491303586,2.33289799905,Uniqlo,48.852417565055305,2.335445570692784,Clothing Store
6,Luxembourg,48.8491303586,2.33289799905,Marché de Raspail,48.84880722455462,2.3275264946674277,Market
6,Luxembourg,48.8491303586,2.33289799905,Fontaine Médicis,48.84806252656264,2.3386770486831665,Fountain
6,Luxembourg,48.8491303586,2.33289799905,Jugetsudo,48.851802707286176,2.3372256998014507,Tea Room
6,Luxembourg,48.8491303586,2.33289799905,Atelier Vivanda,48.850685509022355,2.3281043551598084,French Restaurant
6,Luxembourg,48.8491303586,2.33289799905,Cook'n Saj,48.853142,2.331967,Lebanese Restaurant
6,Luxembourg,48.8491303586,2.33289799905,Odéon – Théâtre de l'Europe,48.84989529407516,2.3387199984318583,Theater
6,Luxembourg,48.8491303586,2.33289799905,Eggs & Co,48.85311560765672,2.331547737121582,French Restaurant
6,Luxembourg,48.8491303586,2.33289799905,Le Cherche Midi,48.85060627121963,2.3280600928044146,Italian Restaurant
6,Luxembourg,48.8491303586,2.33289799905,Hermès,48.851562496952035,2.3276853561401367,Tailor Shop
6,Luxembourg,48.8491303586,2.33289799905,Hôtel Lutetia,48.85109441256857,2.326995302055743,Hotel
6,Luxembourg,48.8491303586,2.33289799905,Gérard Mulot,48.85181782581564,2.337050550235515,Pastry Shop
6,Luxembourg,48.8491303586,2.33289799905,Amorino,48.84472335853748,2.3321104795364187,Ice Cream Shop
6,Luxembourg,48.8491303586,2.33289799905,Judy the Good Life,48.84711251316561,2.3302039830748247,Juice Bar
6,Luxembourg,48.8491303586,2.33289799905,Chantelivre,48.85188318876506,2.3283207998152102,Bookstore
6,Luxembourg,48.8491303586,2.33289799905,Le 10 Bar,48.8510944828204,2.3387059128736793,Bar
6,Luxembourg,48.8491303586,2.33289799905,Place du Québec,48.853527,2.333188,Plaza
6,Luxembourg,48.8491303586,2.33289799905,Marché Saint-Germain,48.8520618390976,2.3357765782062887,Shopping Mall
6,Luxembourg,48.8491303586,2.33289799905,Thevenin,48.84678108439183,2.3272521793842316,Bakery
6,Luxembourg,48.8491303586,2.33289799905,Statue de la Liberté,48.8463712617587,2.333173715387209,Outdoor Sculpture
6,Luxembourg,48.8491303586,2.33289799905,Le Guynemer,48.844767,2.332402,Café
6,Luxembourg,48.8491303586,2.33289799905,Boulodrome du Jardin du Luxembourg,48.845488457469806,2.333480807501529,Athletics & Sports
7,Palais-Bourbon,48.8561744288,2.31218769148,Hôtel National des Invalides – Musée de l'Armée (Hôtel National des Invalides),48.856816405674856,2.3127615451812744,Historic Site
7,Palais-Bourbon,48.8561744288,2.31218769148,Tombeau de Napoléon,48.85486460293986,2.3124457204219877,Historic Site
7,Palais-Bourbon,48.8561744288,2.31218769148,Musée de l'Armée,48.856512869355804,2.3127293586730957,History Museum
7,Palais-Bourbon,48.8561744288,2.31218769148,Jardin du Musée Rodin,48.85583847334092,2.3158099297222425,Garden
7,Palais-Bourbon,48.8561744288,2.31218769148,Jardin des Invalides – Jardin de l'Intendant,48.85399501040262,2.311720243624729,Garden
